name,review,rating
전주한옥마을 인재고택 학인당,사장님을 비롯한 모든 직원분들이 정말 친절하시고 인상들도 너무 좋으셨습니다. 부모님께 좋은 추억 만들어드리고 싶었는데 너무너무 좋아하셨습니다. 객실에서 보는 고택의 정원뷰가 일품이었고 객실의 따스함은 너무도 만족스러웠습니다. 거기다 사장님의 전문적인 촬영스킬로 멋진 프사선물까지 덤으로 얻는 행운까지 모든게 완벽한 여행이었습니다. 너무너무 감사합니다^^,5.0
전주한옥마을 인재고택 학인당,"편하게 하루 머물다 갑니다. 한옥마을에 흔하디 흔한 일반 현대 한옥집이 아니라, 전주 만석꾼이 후손들이 대대로 살 수 있도록 당시 최고급 목재들로 만든 고택 문화재입니다. 5대째 살고 계신다고 설명해주시는 부분에서 이유모를 감동을 받았습니다. 오래된 한옥임에도 꾸준히 보수하고 관리하셔서 불편함 없이 잘 머물고 갔습니다. 화장실은 현대식으로 수리되어있어서 깨끗하고 좋습니다. 넓은 마당과 정원이 주는 아늑함이 너무 좋았어요. 체크아웃 하면서 본채 학인당 곳곳에서 감성사진 찍어주셨는데 정말 인생사진입니다!",5.0
전주한옥마을 인재고택 학인당,"전주 여행에서 가장 좋았던건 학인당이고, 두번째로 좋았던건 학인당 주인 내외분이었어요! 한옥마을도 좋지만 전통있는 한옥 숙소에서 여러날 시간을 보내는게 더 의미있고 만족스러웠어요. 주인 내외분도 정말 친절하시고, 저희가 요청하지 않았는데 먼저 이것저것 챙겨주시려는 모습에 감동 받았습니다.",5.0
전주한옥마을 인재고택 학인당,"This place is the best hotel I have ever stayed at.This old house is build in 1908, very well maintained and still the builder's offspring manages this place beautiful. They care all details in there and make staying in  학인당 Hagindang awesome. If you add just 1 dollar per person you can enjoy simple but lovely breakfast like snack in the morning, and for 10 dollar per person then manager will take some awesome pictures of you. To be honest with you those pictures were way way better than I took in the photo studio paid 40 dollar for 4 pictures. Hot water pressure was very nice and blanket was clean and comfy, place was awesome as well.If I need to pick one weakness, because the house is old so there was no sound proof.최고의 숙박 경험을 했습니다. 위치도 정말 좋고, 이 곳에 묵으면 굳이 밖에 나가서 뭔가 하지 않아도 될 만큼 고택 자체의 풍경과 분위기가 좋았습니다. 1인당 1,100원을 추가하면 약과와 떡이 있는 정갈한 아침 다과상이 나오는데 맛있기도 하고 정성스러웠습니다. 바쁜 아침에 작은 여유로 배고프지 않게 시작할 수 있어서 좋았습니다.  찍어주신 사진도 정말 예뻤고 또 매니저님이 아주 친절하셨습니다. 온수도 아주 잘 나옵니다. 단점을 굳이 꼽자면 고택이기 때문에 방음이 잘 되지 않습니다. 총평으로는 강력 추천 드립니다.",5.0
제인당 교동 1호점,사랑나무팬션자매들 여행두칸 185천방과 화장실말소리가 다 들려서   목소리가 크면 안됩니다조용한 휴식으로 방문은 추천하나가족들과 와글와글은 안됩니다소근소근 대화쇠리도 방해되고  웃음소리도 냉션 컴플레인 걸립니다주일분들은 너무 좋으시고 아침조식도 좋습니다,3.0
제인당 교동 1호점,하루 전날 급하게 예약하고  왔는데 너무 좋네요한옥마을에서 저녁까지 신나게 놀고 바로 숙소라 좋아요사장님 엄청 친절하시고 아침 조식으로 빵 흑임자죽 커피 오렌지주스 우유 과일까지!특히 흑임자죽 넘 맛있네요저흰 단독방이었지만 방음도 잘되는거같아요담에 오면 또 강추!,5.0
제인당 교동 1호점,한옥마을에서 자본 적은 처음이라 이곳이 다른 곳에 비해서 어떤지는 모르겠지만.. 제 개인적으로는 너무나 조용하게 편안하게 잘 있다 왔습니다. 잘 꾸며진 시골 같은 느낌... 집앞으로 나가면 한옥마을의 고즈넉한 거리.. 정말 좋았습니다. 적극 추천드려요. 조식도 맛있었어요 ^^,4.0
제인당 교동 1호점,"귀뚜라미 소리가 들으며 잠이 든 게 얼마만인지..한옥집에서 숙박이라기 보다 어렸을 적..살던 집에서 하루를 다시 돌아보는 느낌이었다.주차는 어렵지만, 주인장님의 안내가 매우 훌륭.방음은 그리 좋지 않았다.",5.0
제인당 교동 1호점,깨끗하고 시설도 좋고 친절한 곳이에요! 위치가 신의 한수. 어디 안가고 한옥마을에만 잇을 예정이라 저에겐 최적화된 곳이었습니다!,4.0
담소 게스트하우스,바닥은 뜨거웠는데 윗풍이 있었어요. 그래도 직원분 친절하시고 다른 한옥숙박보다 좀 저렴했던 거 같아요. 숙박대전 쿠폰 덕분에 저렴하게 묵었어요~,4.0
담소 게스트하우스,너무편안하게 지내다 가요~담에 또올생각이ㅇㅖ요~^^,5.0
담소 게스트하우스,온돌 방 따뜻하게 잘 쉬다 왔습니다. 사진이 어디갔지.. 참 분위기 좋았는데..,5.0
담소 게스트하우스,습한냄새가 조금나고 가격은좋앗음,3.0
담소 게스트하우스,주차노답,4.0
전주 한옥마을 숙박 마당예쁜집,주차장 문앞일방통행골목 선착순 줄지어주차🚙🚙🚙🚙 4대만가능 일찍온차는 차못뺌.근처유료주차장이용  10시부터~9시까지차못뺌  그전에나가면 주차장주인이 욕하면서문열어줌. 냉장고없음ㅋㅋㅋㅋ 샤워기교체시급 옆으로물다튀어나옴. 수압약함.방.화장실.더럽진않음.칫솔없음.,1.0
전주 한옥마을 숙박 마당예쁜집,마당 예쁘고 한옥체험 잘 했어요 룸 컨디션 깨끗하고 사장님 친절하십니다 온돌방이라 따뜻하게 잘 잤고 쓰진 않았지만 에어컨 드라이어 개별 화장실 샤워시설 다 제대로 갖춰있어요샴푸 린스 치약 있고 공용냉장고 정수기 간단한 차 종류 제공되요 이불2채 배개 4개 수건 5개방은 좀 작은편인데 관리는 잘 되있어요잘 쉬었다 갑니다 한옥마을도 재밌었어요전주 여행 온다면 한옥마을 근처에서 한옥체험 해보세요 숙박비는 비싼편이긴 합니다,4.0
전주 한옥마을 숙박 마당예쁜집,8월 16일부터 17일까지 1박 2일 친구랑 두명이서 이곳 마당예쁜집에서 지냈답니다~ 방도 쾌적하고 화장실도 깨끗하고 수압이 엄청 좋았어요ㅎㅎ그래서 씻는데 아무 문제가 없었답니다>,5.0
전주 한옥마을 숙박 마당예쁜집,기대했던것 보다 훨씬 좋았어요. 인테리어도 너무 맘에 들고 아기자기하게 잘 꾸며놔주셔서 어디서든 사진도 예쁘게 나왔어요. 다만 아쉬운점이라면 세면대가 넘 작아요 그것 빼고는 뜨끈뜨끈한 온돌방에서 푹 쉬다왔어요. TV채널도 적당했구요. 저희가 있을 땐 자희 말고는 반대편에 한 팀뿐이어서 조용하게 쉬다왔어요 한옥마을 중심부에서 적당히 떨어져 있어서 산책하기도 좋고 시끄럽지도 않았어요. 주인분도 너무 친절하시구요^^ 다음에 전주에 가면 재방문하겠습니다. 좋은 숙소 덕분에 기분좋고 편안한 여행을 할 수 있었어요^^,5.0
전주 한옥마을 숙박 마당예쁜집,"만족합니다.가까운 군산에 살면서 한옥마을에서 자볼일이 없없는데, 한번 색다르게 가족과 함께 이용했습니다.원래 이런거 안 남기는데, 정말 친절하셨던게 마음에 남아 글 남깁니다.20개월 아이랑 자기에도 깨끗해서 우선 첫느낌이 좋았구요.아이 때문에 이불도 더 부탁드리고, 온수나 싱크대 사용 때문에 몇번 계속 말슴드렸는데도 하하 웃으면서 부담 안 가지게 편하게 말씀해주셔서 더 좋았습니다.마당에서 아이랑도 놀고 참 좋았습니다.한옥마을은 군것질만 해봐서 잘 몰랐는데, 맛있게 식사할 곳이나 아이랑 놀만한것도 먼저 필요하신거 없냐고 물어봐주시면서 알려주셔서 잘 있다 왔습니다.하루 이용하면서 편하게 다녀와서, 추후에 한번 더 이용하도록 하겠습니다.덕분에 잘 다녀왔습니다. 감사했습니다~",5.0
전주한옥마을숙박 꿈,어머니 모시고 동생들과 하루 머물렀는데 사장님이 친절하시게 잘 설명해주시고 시설도 깨끗하고 예쁘고잘 머물다 갑니다. 특별히 어머니가 연세가 있으셔서 오래 걷지를 못하는데 사장님 배려로 예정시간보다 일찍 들어와 쉴수 있게 해 주심에 감사드립니다.,5.0
전주한옥마을숙박 꿈,"깨끗하고 아늑한  한옥에서의 하룻밤은 모국에서의 잊지못할  추억으로 남았읍니다. 친절하시고 , 아낌없는 수고로  대접해주신 주인 부부께  멀리서 감사와 사업의 번영을 기원합니다~♡사진 실력도 짱 ! ^^",5.0
전주한옥마을숙박 꿈,사장님께서 싼곳 친절히 안내해주시고 마당도  너무 옙뻐서 잘 놀다 왔어요,5.0
전주한옥마을숙박 꿈,깨끗하고 주인분들이 친철합니다만족,5.0
전주한옥마을숙박 꿈,전주시완산구교동 129-2,5.0
교동외갓집,말그대로 외갓집 이지만 화장실만 다름 2인부터 5인도 가능 방 있음 엄청 저렴하고 청결함.,5.0
교동외갓집,진짜외가집 온거같음~~,5.0
예다원,정원이 너무 예뻐요. 화장실이 조금 좁고 냄새가 약간 나는 것 빼곤 좋았어요 그리고 개인차가 있겠지만 침대가 아닌 바닥이라  불편하다는 ㅠㅠ 그래도 대체적으로 편안하게 잘 쉬다 갑니다,5.0
예다원,한옥 체험 빼고는 왜 자는지를 이해못한 1인..내가 바보야!!!라고 자책했던 하루.전주에서 1박까지 할 이유가 뭘까?로도..빨리 털려고 노력중이었는데 평가때문에 다시금 생각나게 함.,3.0
예다원,사장님도 좋으시고 방도 깔끔해서 편하게 잘 지내다 왔습니다.방음이 잘 안되긴 하는데 생활소음정도라 괜찮았습니다.,4.0
예다원,채송화방에 묵었습니다. 어른 2명 애들 2명 자기엔 괜찮습니다. 방엔 익숙치 않은 냄새와 방안의 화장실엔 불쾌한 냄새가 조금 납니다. 하룻밤 묵기엔 크게 문제는 되지 않을 수준입니다.한옥마을 가장자리에 위치해서 한옥마을 구경하기엔 괜찮으며(특히 숙소 바로 옆에 주차 가능합니다) 사장님께서 친절하셔서 이것저것 많이 알려주셨습니다. 주말 가격이 일반 콘도의 평일 가격에 육박해서 시설 대비 가성비는 좋지 않다는 개인 의견 입니다. 손님이 우리와 다른 한팀 이렇게  두 팀 밖에 없어 걱정했던 소음문제는 겪지 않았습니다.,3.0
예다원,한옥마을 고즈넉한 정취있는곳..주인장이 다도  서예  서각  다재다능한  부부가 운영하는 아늑한 숙박집,5.0
햇살가득,방이 깨끗하고 조용해서 좋고 주인 아주머니너무 친절하셔서 잘 쉬고 왔어요.다음에 또 방문 할께요.,5.0
햇살가득,방이 따닥따닥 붙어있어..방음이 전혀 안되는거 말고는 괜찮았어요..방도 따듯하고..,4.0
햇살가득,가격대비 잠자리가 별로 ㅠ.. 날개미 짱 마니 나옴...ㅜㅜ 그나마 사장님이 친절하셔 별 두개.,2.0
햇살가득,사장님 친절하시고깔끔합니다.좋아요!,5.0
햇살가득,방음 완전 안됨. 방 완전 뜨거운 온돌. 주인분 친절함. 방음 진짜 안됨.,2.0
이오당,정원이 예쁜 곳입니다.한옥마을 상점들과도 거리가 가까우며 주차장 별도 있어 이동에 있어 불편함은 없으나 주차장 위치 문의 전화 했을때 여자 사장님의 응대 굉장히 무서울 정도의 불친절 하시며 다른부분 문의 전화 응대에서도 소리지르시며 흥분하여 나타나셨을때 마스크 미착용 이셨습니다...여행의 즐거움이 도착과 동시에 깨어졌습니다...방크기는 성인기준 4명이 사용하기에는 약간 좁을수도 있다고 생각합니다.☆☆☆개인용품은 꼭 지참 하셔야 합니다.☆☆☆일회용 칫솔 없으며 여자 사장님께서 슈퍼에서 사오라고 알려주십니다...치약도 일회용이 아닌..... 큰거 반도 남지 않은....(왜 치약은 사오라고 안하시는지...)화장실 물의 수압이 굉장히 강한것은 좋으나 화장실이 좁아 물이 밖으로 흘러나올수 있으니 조심하셔야 합니다.화장실 휴지통 없으며 변기가 막혀서 굉장히 난감 하였습니다 ... ㅠㅠ냉장고 500미리 생수 외에는 아무것도 제공되는것 없으니 조식이나 간식은 상상도 하지 마셔야 합니다.관리해주시는 분께는 너무너무 죄송하지만 여자 사장님으로 인해 이오당 이미지가 너무 좋지 않았습니다.....관리해주시는분은 너무 친절 하시고 현지인 맛집도 알려주셨습니다.☆☆☆장점☆☆☆1. 주차장 있음2. 한옥마을 상점들과 가까움3. 정원이 예쁨4. 관리해주시는 분 굉장히 친절하심☆☆☆단점☆☆☆1.여자사장님 굉장히 불친절2.조식없음3.개인용품 없음한옥마을 숙소에서 대부분 조식이 제공되는걸로 알고있으나 이오당은 정원예쁜것 과 관리 해주시는분 친절함 외에는  다른 숙소와 비교하여 경쟁력이 없다고 생각 합니다...재방문의사는 1도 없습니다...,1.0
이오당,"전주 한옥마을에서 한옥체험을 원하시는 분에게 추천드립니다객실은 그냥 깨끗하고 평범하지만, 주차장이 넓고, 이쁘고 널직한 정원이 좋은 곳입니다아침에 정원 의자에 앉아 일광욕을 하시거나 책을 읽으시면, 마음씨 좋은 사모님이 갓 로스팅한 맛있는 모닝커피를 주십니다~!!! 제가 추천드리는 첫번째 이유이죠~~^^",4.0
이오당,전주 한옥마을안에 위치하고 있으며 이틀 지냄. 전통 한옥을 컨셉으로 멋진 정원을 수유하고 있다. 가격대비 방의 크기가 너무 작다. 일반 객실 기준으로 성인 두명이 이블을 깔고 자면 다른 여유 공간이 없다.주차공간도 부족하여 3중로 주차하여야 했으며 주말 낮시간에는 한옥마을 자체가 차량통제로 인해 한옥마을 외부에 주차해야했음.하지만 한옥마을 중에 전통한옥 숙박 시설중에는 가장 넓은 부지로 조성되어 숙박객이 아닌 관광객들도 사진을 찍으며 구경하는 곳. 한반 정도는 한옥체험을 할 만하나 다시 방문할 의사는 없다.,3.0
이오당,정말 멋진 한옥.,5.0
이오당,좁고 방음이 안되요. 모기 있어요. 이부자리가 별로에요. 마당만 좋아요.,2.0
나비스토리게스트하우스(두울 나비랑),6개월 아기가있다고 말씀드렸는데도 불구하고- 방바닥 한번 안닦았는지 갈색 먼지때가- 여기저기 거미줄처럼 먼지줄이ㅠㅠ 물티슈로 몇번을 닦아댔는지- 정수기도 없어 분유물 포트기 씻어쓰라는데 얼마나 안썼으면 묵은때가- 휴대폰충전기라도 구비되어있었더라면... 냉장고. 심지어 전자랜지도 안보였네요-명절 전 시댁 내부공사로 잠만자기위해 급히 예약하긴했으나 정말 실망스러웠어요-,1.0
나비스토리게스트하우스(두울 나비랑),방은  뜨겁고 콧등은 춥고  한옥이 그런거가요?,2.0
나비스토리게스트하우스(두울 나비랑),다시는 가고 싶지 않아요,1.0
나비스토리게스트하우스(두울 나비랑),깨끗 합니다,3.0
싸목싸목게스트하우스(한옥체험),전주 한옥마을에 위치방 3개. 욕실 3개...깔끔한 숙소독채로 한옥의 마당에 툇마루 정말 운치있고 너무 좋았음,5.0
싸목싸목게스트하우스(한옥체험),아담한 사이즈의 뒷마당이 한옥 분위기를 확 살려준다. 여럿이서 방문하기에 적합하다,4.0
싸목싸목게스트하우스(한옥체험),화장실에 들어갔는데 샤워기나 슬리퍼에 물때 하나 없이 너무 깨끗해요. 방은 아주 아늑하니 따뜻해서 편하게 잤어요. 사장님이 추천해주신 맛집도 몇군데 골라 갔는데 정말 현지인만 아는 꿀팁도 알려주셔서 알찬 여행에 큰 도움이 됐습니다:) 사진은 그냥 먹고 놀다가 찍은 한컷...ㅜ 깔끔하게 찍은 사진이 없어서 죄송해여,5.0
싸목싸목게스트하우스(한옥체험),참 좋은 밤..옛이야기가 저절로 떠올랐어요..무명천의 깔끔함을 온 몸으로 느꼈습니다..번창하세요..,5.0
싸목싸목게스트하우스(한옥체험),"외가가 전주라 좋은 추억이 많은곳인데 호스트분이 저희이모님들과 비슷해서 편안히 잘 묵고 왔습니다. 따뜻한 방 맛있는 조식, 깨끗한 이불, 너무 과하지도 덜하지도 않은 소품들 감사합니다. 위치는 한옥마을 외곽쪽이지만 불편함 없는 위치였습니다. 불편했던점이 하나 있다면 작은방 화장실에 샤워기가 망가진것 같습니다 물줄기가 너무 퍼져나가요 ㅜ",5.0
햇살가득,방이 깨끗하고 조용해서 좋고 주인 아주머니너무 친절하셔서 잘 쉬고 왔어요.다음에 또 방문 할께요.,5.0
햇살가득,방이 따닥따닥 붙어있어..방음이 전혀 안되는거 말고는 괜찮았어요..방도 따듯하고..,4.0
햇살가득,가격대비 잠자리가 별로 ㅠ.. 날개미 짱 마니 나옴...ㅜㅜ 그나마 사장님이 친절하셔 별 두개.,2.0
햇살가득,사장님 친절하시고깔끔합니다.좋아요!,5.0
햇살가득,방음 완전 안됨. 방 완전 뜨거운 온돌. 주인분 친절함. 방음 진짜 안됨.,2.0
나비잠한옥호텔,침구상태가 최상은 아니었어요. 또 휴지가 욕실에만 있고 객실에는 없어서 불편한 점이 있었으나 방마다 욕실이 있고 친절하셔서 잘 보냈어요. 위치도 좋고요.,
나비잠한옥호텔,친절하시고 침대가 생각보다 아주 편합니다. 방도 굉장히 깨끗하구요,
한옥호텔궁,평일이라 룸 업그레이드도 받고 정말 조용하게 편하게 쉬었다 왔습니다. 룸 컨디션도 최상으로 유지되었구요. 담에도 또 방문하겠습니다. 다만 사진을 올리지 못해서 ㅠ,
이가한옥,숙소가 한옥이라 분위기 있음.작지만 뒷편에 주차장도 있음.샤워기 수압 쎄고 따뜻한 물 난방 잘 됨~but 방이 진짜 좁고.. 정말 방음이 단 1도 안된다는 거!진짜 바로 옆에 있는 듯 모든 소리가 다 들림 ㅋ욕실 사용도 살짝 불편했음.하지만 사장님 정말 교양있고 친절하심~여기 숙박하면 쎄미한복에서 대여 할인해줌,
이가한옥,숙박 얼만지 전화해서 물어보니까 검색하면 나오는거 왜물어보냐고 불쾌해하시는데 목소리만 친절한척하는 말이나 행동은 너무불친절하시네요방음도안되고 방도좁고 이럴거면 모텔을가는걸 추천!,
정가한옥,어떤 방이 30분 넘게 시끄러워서 퇴실 시간인 줄 알았는데 새벽 0시 50분..시간 가늠하려 방문 열었는데 담배물고 방에서 나오는 센스하며저 정도 소음이면 문을 열고 떠들었거나문을 닫고 학교 쉬는 시간처럼 떠든건데미친것 같아요. 개념이 1도 없네요. 만취가 아니라면 이해가 안가요.가족이 안 말렸으면 정말 싹 쓸어버리고 싶을 정도네요문제 해결을 위한 방법을 고안하시면 4.5점 이상의 숙소가 될 것이라 생각합니다,
정가한옥,우연한 기회에 연이 닿은 정가한옥과 더정가스테이예요^^저희는 신축건물인 더정가스테이에 묵었지만 정가한옥도 좋을거 같아요~~무엇보다 사장님내외가 넘 친절하시구요~~도착하면 먼저 전주한옥마을에 대해서 간단하게 안내를 해주세요~~ 방도 넘 깔끔하고 한옥마을의 전경을 방에서 볼수있어서 넘 좋았어요~1층카페에서는 숙박이용객은 50%할인도 해주는데요기~ 커피맛집이네요 ㅋㅋㅋ무엇보다 전주한옥마을 근처에서 몇 안되는 주차가 가능한곳이라 좋았다는거 ㅋㅋ전주한옥마을  가실분들 요기 무조건 강추합니다~,
한옥이야기,추천 할 사항이 없네요. 예약을 다 해놓고 부산에서 방문하려고 애들 학교에도 이야기 다 해놨는데 실시간으로 예약이라 먼저 예약이 되었는데 터무니없는 답변이 오네요. 전주라는 이미지 꽝입니다. 별 한개도 아깝네요,
한옥이야기,특실 공룡가족입니다너무 만족하고 갑니다가성비 최고방 따듯하고 주인장님 무지 친절하시고가장 만족한 부분은 조식무료 제공과겨울이지만 따듯한 햇살이 드는아기자기한 마당에서 마신 모닝커피!ㅎ한옥마을 부근에 위치해 있어서주차도 쉽고 편의점이 1분거리에 있어서 대박다음에도 꼭 올게요!!!!번창하세요그리고 공룡은 찾았습니다^^,
전주한옥마을 다락,방음이 너무 안 되고 바닥 요가 얇아서 잠을 설쳤어요… 근데 원래 바닥에서 자는 사람은 괜찮을 듯요~ 밤새 떠드시던 여자분들 정말 ㅠㅠ 다음 날 체크아웃할 때까지 떠들고 계셨음… 방음이 저~~~엉말 안 됩니다… 그냥 한 집에 창호문 단 방에 들어가 있다고 생각하면 될 것 같고 이 정도 방음이면 밤에 한 번씩 체크해주셔야 할 것 같아요. 문자로 밤에 조용히 해달라고 보내주시긴 했는데 안 지키는 사람도 있으니까요. 공간 자체는 낡았고 먼지가 많았어요.,
전주한옥마을 다락,전주살면서 게하는 처음으로 숙박해봤는데 아늑하니 한옥느낌이 너무 좋더라구요~ 여자친구도 너무 만족해서 좋았습니다!ㅎㅎㅎ 나중에 기회되면 한번 더 들릴려구요~ 사장님 감사했습니다ㅎㅎ,
전주한옥마을 마당예쁜집,여사장님 엄청 친절하심 조식은 주신다는데 아직 안먹어봄방은 아담한데 2인여행에 딱 좋음 너무 좋아요방따심 화장실 리모델링 하신듯 깔끔함,
전주한옥마을 마당예쁜집,8월16일 오후3시경에 있었던 일입니다. 마당예쁜집 숙소를 이용하였습니다. 주차장에 가보니 한옥이야기라는 숙박업체와 같이 주차장을 사용하고있었습니다. 막 도착하여 숙소로 들어와 짐을 풀고 있는데 화가 난 목소리의 남자로부터 전화가 오더군요. 주차장 입구를 막았으니 차를 빼라구요.?? 답변을 했죠. 제가 처음에 차를 제대로 주차했는데 주차해보니 너무 좁아서 내리기가 힘들고 다른차량에 피해를 줄까봐 본인들이 보내준 주차구역선 안내대로 넓어보이는 14번 자리에주차를 했다고 했죠. 저의 상태가 발가락골절로 수술한 상태라 다리를 절고 몸이 뚱뚱하다고 양해까지 구했습니다. 친절한 말투도 아니고 자꾸 입구니깐 빼라고 하길래 더운 날씨에 쩔뚝 거리며 다시 갔습니다. 이시국에 마스크는 쓰지도 않는 남자 여자가 있었습니다.남자가 인상을 긁으며 부인하고 주차시설을 작업하더군요. 다시 한번 사정 이야기를하고 다른손님차가 못가게 막은게 아니라고하니 차 빼라고 성질을 내기 시작하더라고요. 언성이 높아져 욕설도하고 말로 싸웠습니다. 처자식이 보고 있는데 정말..화가 치밀더군요. 참고 참았습니다. 여기서부터 가관입니다. 작업중이었던지 들고있던 전동드라이버로 입에 걸래를 물고 얼굴을 계속 찍으려고 하더군요. 이러다가 눈을 다치게겠구나라는 생각이들더군요. 이 상황을 처자식들이 지켜보고 있었습니다. 아들과 딸은 사시나무가 되어있어서 제가 부인보고 멀리 데리고 가라했습니다. 부인인지하는 사람이 안말렸으면 저 큰일 날뻔했습니다. 본인들이 정한 주차구역 14번자리는 정당히 주차한곳입니다. 들어오고 나가는데 지장이 없으니 주차구역선을 만들었겠지요.? 주차장을 관리하면 당일 차가 몇대가 들어오는줄도 알았을테죠. 이날 저녁 나가보니 그 넓은 주차장에 제차 포함 5대가 주차되어있더군요. 기가차고 어이가없어서 시비걸 상황도 아닌것을 ㅜㅜ 정신이 온전한 사람이었으면 마스크부터 제대로 쓰고 성질 내지않고 안내를 하였을것입니다. 결국 마당몌쁜집사장과 어떤관계인지는 모르겠지만 동생(마당예쁜집사장) 집에서 손님 이불빨래하는데 나오라해서 미안하다고 혼자말로 중얼거리더니 실컷 자기할말과 욕 간접폭행 가족 보는 앞에서 다하고는 가벼렸습니다.전주한옥마을은 관광지입니다. 코로나 때문에 갈지말지 고민고민하다가 방역수칙을 잘 준수하자 다짐하고 일생 처음 전주 가족여행을 어렵게 왔습니다. 가식적인 숙박사장의 말한마디와 행동이 지역이미지와 누군가의 좋은추억을 더러운 추억으로 만든다는 점을 알아야 할것입니다.참지마시고 참고하세요.한국관광공사 불편신고1330전주시 문화관광체육국한옥마을지원과063-281-5173국민신문고,
전주한옥마을숙박 전망,뷰맛집,
전주한옥마을숙박 전망,3,
한옥고택아그배,온돌의 따뜻함과 서까래에서 들어오는 외풍에 잠자기 딱 좋습니다대신 화장실에 세면대가 없는게 아쉽네요,
전주한옥마을 덕수궁,혼자 혹은 둘이서 하루쯤 머무르기 무난한 곳이에요. 욕실도 방마다 따로 있고 잠금 장치도 잘 되어 있어요. 다만 방음이 전혀 안 됩니다. 옆방에서 얘기하는 소리부터 코 고는 소리까지 다 들려요. 바깥이 도로인데 차 지나가는 소리도 엄청 크게 들리고요. 평이 좋아서 예약했는데 제대로 잠을 잘 수 없어서 힘들었어요. 숙박비가 싼 편인 걸 감수하더라도 너무 심한 단점이었어요.,
전주한옥마을 덕수궁,진짜 방 너무 따끈하고 좋아욤ㅎㅎㅎ,
사랑나무 한옥체험,평일에 저렴하게 이용했는데 사장님 정말 친절하시고 조식도 정말 맛있고 편안하게 즐기다 갈 수 있었습니다. 특히 숙소내부에 이곳저곳 사진찍을수있는 곳들이 많아서 좋았네요 :),
사랑나무 한옥체험,밑에 리뷰 좋은거 이해 안갑니다. 일단 정원은 사진잘찍어놔서 그렇지 엄청 좁고. 보통 요즘같은 코로나시대에 숙소에서 뭐 먹지말라고 하는건 오바아닌가요? 나무에 냄새가 밴다는 어이없는 변명으로 하는것도 좀 웃기고 네이버나 카카오맵 리뷰에 친절하다고 엄청 써있는데 친절함 1도 없어요. 표정굳은 사장님. 뭐 물어봐도 그때그때 대답도 팍팍안나오고 뭔가 손님을 불편하게 하는 그런 인상. 한옥마을 자주 가던집있는데 거기는 뭘 먹든말든 신경안쓰는데. 여긴 너무 부담주네요. 그리고 방에 모르는 사람있는 옆방으로 가는 문이 있어서 방음도 더 안되고. 진짜 방과 방사이에 문이 있다는게 뭡니까?? 여자들 무서워 못잘듯...암튼 다신 이용안합니다. 그리고 방을 손님에게 줬으면 그다음에는 그 사람방이 되는거에요. 사장이라고 막 들어와봐도 되는게 아니고... 휴우. (방에 있는데 들어온건 아니고 설명하면서 거리낌없이 들어가는것 때문임),
사랑나무 한옥체험,주말 잘 다녀왔어요. 정말 시골 외갓집에 온듯한 느낌 ㅎㅎ동향 사장님을 만나서 더 반가웠네요 ^^ 매달 한두번은 꼭 여행을 다니는데 다녀본 중에 젤 침구류가 깨끗하고 고급졌어요. 9월말에 갔던 대*리조트보다 더 깨끗했던듯.화장실도 깨끗하고 방도 깨끗했어요. 화장실 타일에곰팡이 방지 실리콘 있는곳은 첨 봤네요 ㅋㅋ내집처럼 관리해주시는 듯 했어요. 사장님 7시부터 일어나서 조식 준비해주시고 방문한 애기들 몇팀 있었는데 하나하나 다 챙겨주셔서 감동이었습니다.다음에 전주가면 재방문 할 의사 있음요.,
꽃자리한옥,정말 청결하고 좋은 숙소예요재방문의사100%,
꽃자리한옥,아기자기하고 엄청친절하심 겨울에 엄청 따뜻하게 잘 자고옴,
꽃자리한옥,충분히 이뻐서 좋았습니다 조경도 너무너무 맘에 들어요~ 여기 사장님 짱짱!!! 덕분에 제대로 힐링 하고왔네요~ 꽃자리 화이팅!!!,
산책한옥호텔,호텔이라고 하기엔 모텔입니다.방 넓어서 좋아요.,
산책한옥호텔,청결이 좀 ㅠ... 에어컨 곰팡이보고 경악했네요 ..수건도 교체해야되요 오래되서 너무 얇아요사진보고 기대하고갔는데 좀 실망스러웟어요키 인식도 잘안되서 불이랑 에어컨 자꾸꺼짐...ㅋㅋ,
한옥혜윰,침구 수건 방 모두 다 깔끔! 친철하고 깔끔해서 너무 좋았어요!,
한옥혜윰,Everything was perfect ! Thanks to the owners they were lovely ! 감사합니다 and see you soon !,
한옥혜윰,깔끔해서 좋았어요 밤 늦게 도착했는데도 늦게 마중 나와서 주셔서 주차 안내해주셔서 정말 감사했습니다 다만 아쉬운점은 안내해주신 식당은 사실 별표 주고 싶지 않네요아뭏튼 감사합니다,
전주한옥마당,진짜 다른데 가세요 그냥 벌레 나오고 주인 불친절,
전주한옥마당,전주 한옥펜션에서 처음 묵어봤는데 정말 정말 좋았어요! 사장님이 친절하시고 피드백이 정말 빨랐어요. 하나하나 신경써 주시고 마지막 퇴실까지 좋았어요. 마당이 너무 이뻐서 사진찍기 너무 좋아요. 주차는 사장님께 말씀해주시면 바로 자리 만들어주셔서 걱정안하셔도 되요!,
전주한옥마당,외국에서 손님이 오셔서 묵으셨는데 너무 불친절 하다네요.,
더한옥,신축한옥은 아닙니다. 그래서 더욱 시골집같은 느낌을 받을수 있었습니다. 이끼낀 기와지붕..편히쉬답 갑니다.,
더한옥,사장님친절하세용,
