,name,review
1407,라온한옥꿀잠,잠자리가 따스해서 좋더라구요..밤에는 너무 더워서 보일러를 끄기는 했지만 대체로 만족합니다
1408,라온한옥꿀잠,"따뜻하게 잘 머물렀어요!!! 사장님도 넘 친절하시고, 조식 나오는 커피도 넘 맛있어요👍🏻"
1409,라온한옥꿀잠,"편히 잘 쉬다가 왔어요. 혹한에 눈까지 너무와서 추웠었는데 숙소에 들어오자마자 뜨끈한 방바닥과 따뜻한 실내온도에 온몸이 녹는듯 피로도 추위도 금방 풀렸고 한옥의 멋과 편안함을 충분히 즐길수 있는 경험을 제대로 했습니다. 아침에 제공됐던 조식, 50%할인 주차료 등 친절하셨던 서비스도 감사했고 2층 카페뷰의 평온함이 참 좋더군요. 다시 전주에 와서 묵게 되면 라온꿀잠 또 찾을듯 합니다."
1410,라온한옥꿀잠,"급하게 떠나게된 한옥마을…급 예약하게 된거라, 별 기대없이 갔었는데…카페와 함께 있는 숙소더라구요아침에 주셨던 따뜻한 커피도 너무 좋았고..무엇보다,저희아이가 실수로 물건을 놓고 , 집까지 오게되었는데, 너무 감사하게도 훼손되지 않게 포장까지 너무 정성스럽게 보내주셔서 감동받았습니다.젠틀하신데 자상도 하신 사장님~ 감사합니다 ^^방바닥도 정말 따뜻해서 추운날씨 너무 좋았습니다^^"
1411,라온한옥꿀잠,정말 찜질방 수준으로 뜨뜻해요.방음은 전혀 안돼서 옆방사람이랑 대화해도 될정도에요조식도 아주 좋았어요 그래도 아늑하고 좋은 숙소였어요다음에 또 이용하고 싶은곳이에요
1412,라온한옥꿀잠,사장님 친절하시고! 위에 카페가 있는데 할인해서 이용할 수 있어요! 방음은 안 되기는 하지만 난방 장난아닙니다. 너무 뜨셔요.. 잘 쉬다가 왔습니다!
1413,라온한옥꿀잠,만족했고 또 방문할 예정이에요~
1414,그여자네집,아이가 갑자기 아파서 못갈뻔 했는데.. 운좋게 너무 잘 다녀왔습니다. 머물기 전 부터 머무는 내내 너무 친절히 응대해 주셔서 좋았어요:)숙소는 너무 예쁘고 무엇보다 깨끗해서 더 좋았습니다. 한옥마을 내에 있어서 도보로 이동하기도 편했구요. 다음번 전주 여행도 무조건 여기 입니다:)
1415,그여자네집,아이들과가족여행으로예약한숙소입니다~~입구부터너무예쁘구요~~숙소에들어가서는아늑함과깔끔함에주인분의정성이느껴지는숙소였어요~ 숙소이곳저곳안이쁜곳이없네요~아이들도너무좋아했던곳입니다~~한옥마을에있어서접근성도좋았어요~~아침조식까지훌륭했습니다~👍👍👍
1416,그여자네집,"정말 마음에 드는 숙소였어요~! 진짜 무엇 하나 부족한 것이 없는 숙소입니다^^ 스테이 입구부터 집안 인테리어 하나하나, 다음날 조식까지 진짜 사장님의 정성과 친절을 곳곳에서 느꼈습니다. 그여자네집이 아니라 저희집이고 싶은 멋진 스테이~!! 즐거웠습니다^^"
1417,그여자네집,"한옥마을 근처에 있어 접근성도 좋고, 실내 인테리어는 한옥과 모던함이 잘 섞여 근래 이용한 숙소 중 손에 꼽을 정도로 훌륭했습니다. 독채라 조용하고 공간도 넓어 여유를 느낄 수 있었구요. 사진은 카페에서 제공해주신 조식이며, 이용하는 내내 전반적으로 만족했습니다."
1418,그여자네집,5년 만에 가는 전주라 1박 2일로 결정하고숙소 알아보던 중 넘 예쁘고 한옥마을 접근성도 좋아서 선택한 곳~ 도착하니 사진으로 보던 그대로 감성 가득한 한옥스테이가 맞더라고요.날이 좀 추웠는데 들어가니 넘 따뜻했고요.한옥의 멋과 현대식 편리함을 골고루섞어 놓은 인테리어에 가족 모두 감탄하며💕밖에 나가기 싫다고 했었네요🤭그래서 밖에서 저녁 먹으려던 계획을 바꿔 먹을 거 잔뜩 사와 숙소에서 먹었어요.수건이며 칫솔 치약 샴푸 드라이기 고데기까지 다 있어서 넘 편했고 화장실도 깔끔하고넘 이뻤네요.호스트님이 직접 운영하시는 카페에서먹는 조식 서비스까지 완전 굿이었어요!추울까봐 이불 서비스도 해주시고 넘 친절하게 챙겨주셔서 편하게 잘 쉬다왔어요담에도 전주가면 꼭 다시 가고 싶은 곳입니다❤️
1419,그여자네집,아부지 환갑이라 2월 18일에 방문하였는데 가족들과 즐겁고 힐링되는 여행이였던거같습니다 조식마저 완벽..♥️♥️감사합니다
1420,그여자네집,너무너무 예뻤던 숙소!! 사장님도 엄청 친절하시구 숙소 완전 따뜻하고 깔끔하고 인테리어 너무 예뻐요ㅠㅠ💕💕넘 맘에 들어서 블로그 리뷰도 작성했어요 ㅎㅎ 담에 또 갈게요✨✨
1421,그여자네집,숙소 깨끗하고 넘 예뻐요~인테리어도 우드앤 화이트로 감성숙소랍니다❤️부엌도 넘 예쁘고 화장실도 예뻐요!!한옥마을 안에 있어서 돌아다니기 좋구요아침 조식도 카페에서 먹을 수 있어서 좋았어요주인분도 너무 친절하시고 추천합니다👍
1422,그여자네집,"주차는 근처 무료공영주차장에 주차를 하고 3분? 정도만 걸으면 되고, 바로 옆이 향교라 가을에 은행나무 스팟 누구보다 빠르게 누릴 수 있어요 ! 그리고 숙소 호스트님이 정말 느으으무 친절하시고 섬세하셔서 1박2일 내내 행복했습니다ㅠㅠ 정말 깔끔하고 청결한 숙소였고 침구가 어찌나 좋은지 머리 대고 4초만에 기절했습니다...침구가 나를 감싸는 포근함 ! 숙소에 포토존이 아닌 곳이 없을 정도로 카메라 셔터가 멈추질 않았어요ㅠㅠ 전주 한옥마을에 위치해 있다보니 접근성 굿 ! 돌아다니면서 구경하는 재미도 쏠쏠합니다. 부대시설이 너무 많은 독채펜션은 다 즐기지도 못할 뿐더러 가격대가 말도 안되는데 여긴 딱 여행객들에게 필요한 것만 있는, 합리적인 가격의 숙소라 생각되요! 한옥마을 숙소로 왕 강추합니다 !!"
1423,그여자네집,아기와 함께한 태교여행이였는데 너무 즐겁고 행복한 여행이였습니다!!호스트님두 넘넘 친절하시고 아기 예뻐해주셔서 감사해요^^난방두 빵빵해요!둘째 태어나면 또 올게요 너무 만족스러운 숙소였습니다❤️
1424,모꼬지,"성인 구성 3인 가족 방문했습니다. 숙소가 고즈넉한 분위기에 온돌이 뜨끈하고 냉난방이 잘 되어서 좋았어요. 먼저 방문한 지인들한테 조식이 맛있단 후기를 듣고~ 엄마가 한옥에서 묵고 싶단 얘기도 하셔서 겸사겸사 묵었는데 너무너무 만족스러운 1박이었네요. 주인 사장님도 친절하시고 조식 흑임자죽도 맛났어요. 어렸을적 명절 느낌도 나고 추억에 젖을 수 있었습니다. 화장실, 침구, 냉난방도 다 괜찮았어요. 덕분에 전주에서 편안하게 묵다 왔습니다. 감사합니다~"
1425,모꼬지,주말이라 차가 못들어간다고 하셔서 안내 해 주신 주차장에 주차하고 오목교 건너서 가니 금방이었어요. 한옥마을 내에 있지만 식당이나 카페가 많은쪽에 위치한건 아니라 조용하고 좋았습니다.비오는 날 갔는데 방문열고 정원에 비오는걸 보고있으니 빗소리도 그렇고 좋더라구요^^ 방도 침구도 화장실도 깨끗하고 따뜻한물도 잘 나왔어요.저희가 이용한 방에 욕실에 변기 실리콘작업을 하셔서 난방이 들어와 있었는데 욕실 바닥이 뜨끈뜨끈해서 오히려 좋았습니다.예약할때 본 사진과 방이 비슷하지만 훨씬 좋았어요^^ 조식은 8시30분쯤 주셨는데 너무 맛있게 잘 먹었습니다. 비가 많이 와서 어떡하냐고 걱정해주셨는데 근처에서 밥도 먹고 조심히 잘 왔어요~급하게 숙도 찾아서 갔는데 저희는 다 만족하며 쉬고 왔습니다.
1426,모꼬지,"아이둘과 함께하는 가족여행 숙박지로 한옥체험 하고싶어해서 예약했어요. 한옥이면서 방분위기도 밝고 한옥마을내에 있어서 이동하기에도 편했기에 선택했어요. 후기대로 사장님 너무 친절하시고요, 한옥에서의 겨울숙박은 춥지않을까 걱정했는데 전혀요. 화장실조차 너~무 따뜻하게 잘 쉬다 왔습니다. 방바닥 화장실바닥 구들장처럼 뜨끈뜨끈하고요, 침구도 깨끗하고, 조식도 맛있게 든든하게 먹었습니다. 조식후에 숙소골목 바로앞에있는 전주향교에서 한적하게 아침산책하기에 좋았어요~"
1427,모꼬지,사장님께서 너무너무 친절하시고 섬세하게 챙겨 주시고 숙소와 침구가 깨끗하고 화장실 바닥도 바깥쪽은 불이 들어와서 따뜻 했어요~~샤워기 수압도 좋고 샴푸 린스 제품도 좋았어요방도 미리 뜨끈하게 해 놔 주셨고개별 난방 할 수 있어서 조절 되어서 좋네요그리고 아침 조식 너무 맛있고 사장님의 정성을 받는 느낌이라서 마음이 따뜻해 지는 숙소였어요다시 또 방문해도 여기 숙소에 묵고 싶네요~~^^
1428,모꼬지,장거리여행후 뜨끈한 방바닥이쌓인피로를 확 풀어줍니다.^^ 한상가득 주인장님의따뜻함이 묻어나는 조식으로든든하게 배채우고 하루를 시작하기에부족함없더군요~~한옥마을 숙소로 너무 좋았답니다.담에도 ~모꼬지~
1429,모꼬지,한옥은 처음이였는데 뜨끈하니 좋았어요 ㅎㅎ 아침 조식너무맛있었어요! 사장님도 친절하셨구 ㅎㅎ
1430,모꼬지,방도 따습고 ㅎㅎ한옥이라 웃풍은 어쩔수 없지만요..화장실도 깔끔하고 수건 세면도구 등이 넉넉하게 준비되어 있어서 너무 좋았어요..화장실 바닥도 너무 따뜻하고 거기서 누군가 자고 있을지도 ㅎㅎ조식으로 갖다 준 흑임자 죽과 과일은 지금도 생각납니다.9살 된 딸아이 지금까지 놀러가서 먹은 조식 뷔페보다 더 여기서 먹은 음식이 제일 맛나다고 하네요.신랑도 대 만족 했고…다음에 또 다시 방문하고 싶어요
1431,모꼬지,사장님 친절하시고조식이 너무 맛있었습니다 특히 검은깨 죽이 달달했어요화장실도 난방 잘되어서 쾌적합니다
1432,모꼬지,숙소도 좋고조식도 참 맛있게 주셔서 좋아요
1433,모꼬지,숙소가 넘 예뻤습니다! 한옥방 특성 상 방음이 엄청 잘 되는 편은 아니지만 신경쓰일만큼은 아니구여! 따뜻하게 잘 자다왔어요 ㅎㅎ 화장실은 폭이 조금 좁다? 용품은 둥근빗 칫솔 드라이기 샴푸 폼클렌징 등 있을 거 다 있구여 그 유명한 조식!! 아침을 잘 먹는 편이 아니라 딱 속이 편할만큼 잘 먹다왔습니다! 흑임자죽 넘 맛있어요ㅠㅠ 계란도 훈제계란..ෆ⃛ 체크아웃은 10시라 되어있는데 10시반이었어요~잘 쉬다 갑니다!
1434,그림,방이 넓고 깨끗하고 좋았습니다. 특히 어르신들이 좋아하셨습니다~저희는 묵는 분들도 별로 없어서 조용한 편이었네요 (저희가 시끄럽지않았을까😂) 오히려 약간 외곽이라 걷기도 좋고 장소도 좋았습니다 주차도 편했고요~
1435,그림,"저렴한 가격에 한옥에서 살수 있어서 좋았어요 조용하고 고즈넉하니 잘 쉬었다 갑니나.단, 요랑 이불이 여성 둘이 덮고 자기에도 좀 작았어요.ㅠ 그거 말고는 다다다 좋았습니다"
1436,그림,사장님 너무 친절하시고 숙소도 아늑하니 젛아요!!한옥마을 내라서 여기저기 다니기도 좋고 접근성도 좋아요!방은 생각보다 작아서 안에 방 추가하시는거 추천입니다!
1437,그림,지나다니는 사람들 많지 않고 한적하니 좋았습니다주인분 엄청 친절하시구 설명도 잘해주세요
1438,그림,한옥마을 안쪽에 위치해서 잘때 조용하게 잘수있어요 ^^ 사장님도 매우 친절하세용 잘 쉬고갑니다!
1439,그림,사장님께서 신경잘 써주십니다!
1440,그림,잘 쉬다 갑니다 ~ :)
1441,그림,"전주한옥마을 메인 거리와는 거리가 많이 떨어져있지만,그래서 더 조용하고 너무 좋았습니다!"
1442,그림,"한적하고 조용한 한옥. 식구 수 많은 외국인이 옆방을 쓰게 되어 저희가 예약했던 방에서 더 넓고 조용한 방으로 옮겨주셨어요. 덕분에 정말 꿀잠을 잤어요. 침구가 호텔식이라 맘에 들었고, 조식은 정갈하게 시간 맞춰 방으로 가져다 주십니다. 리조트만 다니다 게스트하우스 첨 도전인데 딱 생각했던 대로라 만족스러웠어요."
1443,그림,겨울에는 바닥은 따뜻한데 공기가 차가워요급하게 당일에 예약하기도 했고 한옥의 특성이라 괜찮다는생각이 들었어요한옥마을과 가깝고 조식이 따뜻하고 든든했어요다시 또오고싶은 숙소였습니다
1444,만화정,"5/20~21에 1~3호실을 모두 예약해서 3대 7명이서 1박2일로 지냈습니다.인원이 많아 가족들끼리 편하게 지내고 싶어서 독채이면서 번잡스러운 곳에 위치하지 않고 깨끗한 곳으로 알아보았습니다.만화정 후기가 많지는 않으나 안좋은 후기가 하나도 없어서 예약하게 되었습니다.가족들 모두 숙소 너무 좋았다고 하시네요 :)어른들은 옛날 생각나셔서 좋다고 하셨어요. 5살 아이도 아침에 일어나서 엄마~ 여기 너무 좋아~ 그러더라구요:)위치는 메인거리에서는 약간 거리가 있으나 그래서 아침저녁으로 조용하고 고즈넉하니 편히 쉬기 좋았습니다.특히 진짜 조식이 정말 맛있습니다! 반찬 재료 하나하나 정말 다 좋은 것 쓰시더라구요. 사장님 덕분에 좋은 숙소에서 좋은 추억 만들었습니다, 감사합니다:)"
1445,만화정,한옥마을과 가까운곳으로 찾다가 만화정을 알게되었네요침구도 깔끔하고 고향집에 온거같고 친구들과 하룻밤 묵기에는 딱이었습니다 무엇보다 주인분께서 친절하시고 정성껏 차려주신 조식에 감동했습니다 조기에 보리굴비 계란찜 좋은고기넣어 끓인 김치찌개몇가지 나물반찬과 솥밥해서 누룽지까지 끓여주시네요이렇게 차리려면 얼마나 정성과 시간이 들여야하는일인데감동이었어요충전기를 두고왔는데 보내주기까지하시고 감사했습니다또 가고 싶어요
1446,만화정,조용하게 쉬기 넘 좋았어요.조식도 정성스럽게 한식으로 차려주시는데 맛있고 그릇 하나부터 신경 쓴 것이 느껴졌어요. 공용 냉장고를 주문하셨다고 하니 앞으로 더 편해질 것 같아요.물이나 티백차 등등 전부 생협에서 장보시는 것 같더라구요~ 그리고 마당에 널려있는 침구류들이 넘 깨끗해보이고 좋았어요. 실제로 사용한 이불도 햇볕에 바삭하게 말라서 기분 좋았어요.
1447,만화정,고향에 다녀온 느낌이 들 정도로 몸도 마음도 편하게 쉬고 왔습니다! 아이들이 너무 좋아했어요~ 다음에 꼭 한번 더 가겠습니다!! 사장님 그날까지 건강하세요!
1448,만화정,친절하신 사장님~~침구도 뽀송뽀송 까실까실~~청소상태도 굿굿~~조식은 왠만한 식당보다 맛있구요~~^^너무 편히 쉬다 왔습니다~~그래서!!!!!!!6월에 또갑니다~~^^
1449,만화정,고맙습니다 따뜻한곳 또 가고싶네요 정성가득한 사장님의.공간 음식 감동이었어요 ㅜㅜ
1450,만화정,"여성여성하신 주인 아주머님께서 차려주시는 밥상 너무 잘 먹었습니다~~ 침구도 직접 빨고 빳빳하게 말리신걸 눕는순간 너무 뽀송한 느낌이라 좋았어요^^티비가 없어서 불편하지 않고 온전히 쉴 수 있어 좋았네요~~^^ 감사해요. 단지 옆방 소리가 엄청 잘들리는데 모두들 어찌그리 조용하신지 ,,, 그래서 더 빨리 자고 푹 쉴 수 있었어요~~. 만족스러운 한옥 체험 이었어요^^주차도 너무 좋았어요. 주차공간이 주변에 많더라고요. 네비에 향교 찍고 가시면 되요. 그럼 항상 건강하시고 담번에도 기회되면 뵈어요~^^"
1451,만화정,전주여행 숙소 한옥마을 위치도 좋고 200% 만족 입니다 . 조식 서비스는 깔끔하고 맛있었고 사장님 애써 주심에 군더더기 없이 편하고 따뜻한 추억이 남게 되어 올 가을 또 가려구요 ~ 아이들 데리고 꼭 다녀와 보세요 강추드려요!!
1452,만화정,결혼식때문에 가게된 전주였는데 하루 잘 묵고 왔어요~ 깔끔하니 관리가 잘되었고 사장님이 너무 친절하셨답니다. 따숩게 하루 잘 자고 다음날 아침!! 대접받은거 같은 조식에 온가족 너무 맛있게 잘 먹었답니다. 전주에 또 가게되면 꼭 또 이곳으로 가자고 아이들이 그러네요^^ 정말 잘 쉬고 잘 자고 잘먹고 다음날 기분좋게 나왔어요. 사장님 감사합니다^^
1453,만화정,방바닥이 뜨끈뜨끈조식은 정말 맛있고다 좋았어요주차는 골목길입구에 하시면되는데걱정없이 할데가 많더라구요다음에는 식구들하고 다 같이 가고싶네요
1454,사랑가득,"정원 뷰도 예쁘고, 사장님이 넓은방으로 바꿔주셔서 편하게 잘 쉬다 갑니다. 또 저희가 따로 방에 보일러 넣어달라는 말도 하지 않았는데 한옥마을 둘러보고 저녁에 들어왔더니 방이 따뜻해서 좋았어요. 조식도 잘되어 있었고, 가져온 케이크 냉장고에 보관하게 해주셔서 감사합니다."
1455,사랑가득,정원이 넘 이뻐요 깔끔합니다
1456,사랑가득,깔끔하고 좋아요 사장님이 친절하세요
1457,사랑가득,"더 큰 방으로 무료로 바꿔주시고, 여러 제휴업체(한복, 스쿠터 대여)등 할인 안내도 해주셔서 좋았습니다. 따뜻하고 포근한 느낌의 한옥방에서 힐링의 시간 보내다갑니다. 종잉 한복 입고 전동차도 타고 한옥마을을 누비니 정말 잊지못할 추억이 되었습니다. 다음에도 여기로 올 것 같아요. 감사합니다 ^^"
1458,사랑가득,방 엄청 따뜻하고 완전 깔끔했어요 다만 방음이 좀 안돼요.. ㅎㅎ
1459,사랑가득,방음이 전혀 안되서 자고깨고를 반복했지만......사장님은 정말 친절하시고 침구도 방 컨디션도 깨끗해요
1460,사랑가득,1박하는동안 아늑한 한옥스타일 숙소에서 지낼수 있어서 좋았구요 사장님이 친절하셔서 잠깐 머물러도 편한 공간으로 만들어 주셔서 좋았습니다
1461,사랑가득,"사장님이 매우 엄청 무척 친절하십니다. 방이 다 별로여도 직원분이 친절하시면 기분이 좋아지는 법인데, 여기는 방도 좋았어요. 먼지나 머리카락 한톨 없고, 이불도 엄청 푹신해서 잘잤습니다. 화장실이 좁을순 있는데 불편감은 전혀 못느꼈어요. 원래 딱딱한 바닥에서 잘 못앉고 안누워있는 편인데 여긴 그냥 종일 나가지도 않고 내내 누워있었습니다. 아무튼 진짜 짱이에요 … 한옥마을 시내거리랑 걸어서 8분거리고 주변에 체험방 향교도 가까워서 구경할게 많아요. 코로나 잠잠해지면 볼게 많아질것 같으니 다들 주무실곳 찾으시면 꼭 여기 가세요. 가격도 싸고 가성비 갑이에요 진짜 최고최고 사장님 진짜 친절하십니다… <3"
1462,사랑가득,석류방 예약했는데 장미방으로 업그레이드 해주셨어요. 방은 깔끔했고 화장실 정말 중요하게 생각하는데 화장실도 깔끔하고 온수도 잘나오고 수압도 좋았어요. 방에 개별로 화장실이 있어서 편하게 사용했고 침구도 두꺼워서 바닥에서 자도 불편함 없었습니다. 제가 묵을때는 조용해서 방음문제는 없었고 주차도 편하게 할수 있어서 좋았어요. 저렴하게 잘 묵고 갑니다.
1463,사랑가득,한옥마을 외각이라 조용하고 여유있게 즐기기 좋았어요
1464,그리운집,"성인 3인 묵었는데 가성비 좋은 숙소였습니다깨끗하고, 주요관광지 가깝고, 사장님도 친절하시고예쁘구요..다음에도 또 이용할 듯 합니다다만 화장실이 바로 붙어있어 약간은 좀 불편한 부분이 있기는 하네요..하지만 가격 따지면 이런 불만하면 안되죠..ㅋ"
1465,그리운집,최고의 숙박이였습니디. 부모님도 만족하셨네요 감사합니다
1466,그리운집,너무 따뜻하고. 푹 자고 왔어요
1467,그리운집,예약부터 마지막까지 친철함에 감동입니다~~아이들과 즐거운 여행되었습니다.다음에도 요기로 예약할께요~~저렴한 가격에 감사합니다.
1468,그리운집,"위치는 전동성당과 베테랑 칼국수 쪽에 있어 조용히 쉬기 좋았어요. 바로 앞 주차장이 있어서 아이 짐이 많았는데 이동이 편리했습니다.입실, 주차장 안내 등 사장님께서 친절하게 설명 해주셨고 궁금한게 있을때 전화나 문자 드리면 바로 알려주시고 그 외에 전주 볼거리도 많이 소개해주셨어요. 청결부문은 숙소가 깔끔하고 잘 관리되어 있는게 느껴졌어요. 먼지나 더러운 부분도 없었고 욕실 용품도 모두 갖춰져 있었어요. 너무 만족합니다. 다음번 전주여행시 또 방문드릴게요!"
1469,그리운집,사장님 친절하시고 화장실 크기도 커서 좋았습니다. 급하게 잡은 숙소였는데 너무 편히 잘 쉬었습니다 :)
1470,그리운집,얼굴은 볼 수 없었지만 문자로 잘 알려주시네요. 아마도 편하게 쉬라는 사장님의 배려인듯 싶네요. 한옥마을 가까와서 둘러보기도 편했습니다. 담에 전주 또 가게된다면 꼭 다시 오겠습니다.
1471,그리운집,주인아저씨 정말 친절하시고 침구랑 깨끗해요~~수압도좋고 저희는 운이좋았는지 옆방사람들 말소리 하나도 못듣고 잘쉬고 잘자고 왔어요
1472,그리운집,약간 밤에 잘때 추워어요.
1473,그리운집,사장님 너무 친절 하세요
1474,한옥혜윰,한옥마을 근처라 차로 이동 하지 않고 걸어 다닐 수 있어서 너무 좋았어요! 관리도 잘되어 있었고 무엇보다 친절하신 주인 아주머니께서 다음날 아침 떡과과일을 주셔서 더 감사했어요!! 가족과 잘 쉬다가 갑니다! 다만 정전은 개선 되었으면 좋겠네요!!하나의 해프닝으로 기억 될거같아요😎
1475,한옥혜윰,"2박 예약을 다른 방으로 잡았는데요. 사장님께서 편하게 연박할 수 있게 방을 변경해주셨어요. 감사합니다^^사장님께서 정말 친절하시고, 아침에 바나나랑 떡, 요구르트 주셨는데 그것도 참 좋더라구요. 마지막 날 덕진공원에서 간식으로 먹었답니다! 정원도 예쁘게 가꾸시고 이불도 뽀송 바삭한 침구 좋았어요 ! 보통 바닥에서 자면 허리가 아픈데 여기는 요가 두툼해서 그런지 허리가 안 아팠습니다. 다정하게 아이에게 달맞이꽃을 보여주셨는데 감사했습니다. 다음에 또 놀러오겠습니다 ! ^^"
1476,한옥혜윰,위치좋고 깨끗하고 사장님 좋고 특히 이불… 바스락거리는 풀먹인 이불… 최고입니다
1477,한옥혜윰,"우선,사장님이 친절하셨어요주차할 곳도 미리 확보해 주시고..방도 미리 따뜻하게 해 주시고세명이 묵기에 아주 좋았던 곳이었습니다"
1478,한옥혜윰,"잘 쉬다가 갑니다 사장님!! 친절하게 대해주셔서 감사합니다 :) 마지막 날 짐 맡기는 곳이 없어 난감했는데 짐도 잠시 보관해주시고, 웃는얼굴로 대해주셔서 감사합니다! 나중에 전주 방문 시에 한번 더 예약하고 갈게요 감사합니다~~"
1479,한옥혜윰,사장님 부부가 넘 친절하시고 오랜만에 한옥 체험을 너무 질하고 왔어요 저희 독채로 이용해서 마음껏 잘 이용했구요 퇴실시에 떡과 과일을 주셔서 깜짝선물로 되었습니다 감사합니다~
1480,한옥혜윰,"승연 일월화 2연박으로 묵고왔어요. 좋은점 4가지! 첫째, 위생상태가 매우 청결하다. 방 컨디션과 화장실 등 모든 공간이 완벽했어요^^ 둘째, 집에서 난방비 걱정에 못하는 찜질방 모드 가능. 방바닥이 너무 뜨끈뜨근해서 온도조절을 해가면서 이용했어요^^ 셋째, 친절한 주인내외분. 입실부터 퇴실까지 항상 밝은 웃음으로 안내해주시고 과도한 간섭없이 아주 편안한 환경을 조성해주셨어요^^ 마지막 넷째, 한옥마을 메인거리에서 조금 벗어나있지만 멀다고 생각하지 않아요 오히려 시끄럽지 않고 고즈넉한 한옥숙소의 정취를 느낄수 있었어요^^ 매우 만족스런 숙박이었고 다음에도 재예약 꼭 할거에요 ㅎㅎ** 참고로 저희 일정이 비수기인 관계로 옆방에 다른 투숙객이 없어 방음이 잘되는지 여부는 확인이 안됬습니다^^"
1481,한옥혜윰,사장님 내외분이 엄청 친절하세요 방바닥도 찜질방처럼 너무 따뜻했고 이불도 청결했어요 조금 아쉬운건 화장실이 좀 추웠는데 화장실창을 이중창으로 하면 더 나을것 같아요~ 조용하고 한옥마을 인근이라 걸어서 다니기 좋고 주차자리도 사장님이 미리 전화하면 알아봐주시네요 잘 쉬다가 갑니다
1482,한옥혜윰,1박 2일 전주여행!을 왔는데 제일 기억에 남는건 숙소입니닷👍🏻 침구류는 방금 말린것처럼 뽀송뽀송했어용~ 화장실에 샤워 용품도 새것처럼 딱딱 다 되어있어서 괜히 내껄 챙겨왔나.. 하였슴당 ㅎㅎ온돌방이라 땃땃해서 피로가 싹! 풀렸어용🥰마지막으로 무엇보다!! 마당이! 충분히! 넓게 있어서 너무 좋았어요!!! 방도 방인데 마당이 예뻐서 넘 기분 좋았어요👍🏻👍🏻마당 만세!!! 다음에는 여유있게 일정을 잡아서 하루는 혜윰 마당에서 조용하게 시간을 보내고 싶었슴당(물론 매너시간을 준수해서!ㅎㅎ) 다음에 또 올게요 친절하고 수줍으신 사장님께 감사 인사드립니당❤️❤️
1483,한옥혜윰,너무친절하시고 좋았습니다
1484,별빛쉼터,전주여행와서 가장 좋았던 숙소 입니다.사장님께서 정말 친절하시고 세심한 부분까지도 챙겨주시고 신경써 주세요.사장님께서 항상 웃는 미소로 이야기 해주시고 숙소 자체도 깨끗하고 편리하게 잘 되어있어요.즐거운 전주여행 하고 갔는 느낌을 받게 해준 숙소였습니다.
1485,별빛쉼터,들어가자 말자 사장님께서 환대해 주셔서 기분 좋게 시작했습니다사진처럼 전체적 분위기가 장난 아니네요ㅎ옛 정취가 느껴져서 넘 좋았습니다.외국인들도 간간히 계시고~~ 더 소문 나서 많은 사람들이 다녀갔으면 하는 곳이예요~^^!!
1486,별빛쉼터,"한옥마을 사이드 골목에 위치해 조용하고 평일에 이용해서그런지 저희 말고 다른 숙박객이 없어 더 조용하고 편했어요.사실 처음이라 방음이 제일 걱정이었는데 운이 좋았던 것 같아요.사장님도 엄청 친절하셨어요.제가 간 날 사장님께서 일이 있으시다며 많이 못챙겨줘서 미안하다고하셨는데 전혀 그런 느낌 안들 정도로 만족했어요.주차 자리도 확보해주셔서 편했구요.온돌도 뜨끈하고 화장실 변기나 세면대 수압도 좋았어요. 셀프코너에 식빵+잼,알커피,믹스커피,귤 심지어 얼음까지 있어서 얼죽아인 저는 아아마시며 행복했어요."
1487,별빛쉼터,이렇게 멋진곳이♥ 전주 한옥펜션이라하면 그냥 저냥일줄알았는데 너무 정갈하고 깔끔합니다 뜨끈하게 잘자고 잘놀다가왔어요세면대및화장실도 너무 괜찮았고 바베큐하먹고쉬고놀기에도 딱좋았습니다
1488,별빛쉼터,영화셋트장처럼 이쁘고 조용했던곳관리이렇게 까지 하시기 힘드실텐데 정말 쉬러오는 맘이 딱 드는 펜션이에요앞에 개천도있어서 물소리도 듣고 너무 좋았습니다 수건도 넉넉하게주시고 잘놀다가요♥전주에 오면 또 들릴집
1489,별빛쉼터,아기한테 이런곳도 있다고 소개해 주고 싶어서 선택한 한옥펜션~~침대는 불안했는데 온돌이라서 맘껏 뛰어놀게 냅뒀어요ㅎㅎ 할머니집 간것처럼 편안함! 이루 말할 수 없구요ㅎㅎ 집주인님 너무 친절하세요~!! 근처에 관광명소도 있어서 즐거운 여행 보내구 왔어용ㅎㅎ
1490,별빛쉼터,사장님 완전친절하시고 한옥마을에 위치해있어서 놀거리가진짜많아요ㅠㅠ 날씨도좋아서 숙소근처맛집탐방하고 들어와서 한옥의정취도 만끽하고 ㅎ 세상 행복한 힐링 여행이엇어요 ㅎㅎ 체크아웃날 돌아오기싫어서 ㅜㅜ아쉬워서 또가고싶어요
1491,별빛쉼터,일단 전주한옥마을 숙소라 주변에 즐길거리가 너무많았어여 날씨도너무좋고 숙소도 깨끗하고 침구도 쾌적해서 잠도잘자고왔어요애들이랑 잊지못할 추억 만들구왔어요 ㅠㅠ위치최고 청결함최고분위기최고!!
1492,별빛쉼터,깔끔한 곳에서 한국인의 정서를 느끼며 잘 쉬다 왔습니다 ^^ 고풍스럽고 멋진 한옥이라 분위기가 너무 좋네요 젊은 분들이 많이 온다고 하네요 좋네요 정말~
